task_id,stage,stage_label,sample_index,label,embedding_1,embedding_2
gue_mouse_0,source,Source scores,374,0,17.332731246948242,-0.993671178817749
gue_mouse_0,source,Source scores,375,0,-12.730842590332031,5.998405456542969
gue_mouse_0,source,Source scores,376,0,-20.768268585205078,14.545541763305664
gue_mouse_0,source,Source scores,377,1,5.722736835479736,3.7360429763793945
gue_mouse_0,source,Source scores,378,1,-7.956775665283203,14.890728950500488
gue_mouse_0,source,Source scores,379,1,-16.152528762817383,18.17237091064453
gue_mouse_0,source,Source scores,380,1,-18.187389373779297,7.854955196380615
gue_mouse_0,source,Source scores,381,1,-14.710738182067871,10.68787956237793
gue_mouse_0,source,Source scores,382,1,0.2591782212257385,-16.805849075317383
gue_mouse_0,source,Source scores,383,0,9.403481483459473,-8.295345306396484
gue_mouse_0,source,Source scores,384,0,14.399323463439941,-2.6750240325927734
gue_mouse_0,source,Source scores,385,1,6.396270751953125,-12.762028694152832
gue_mouse_0,source,Source scores,386,0,11.980650901794434,-5.691139221191406
gue_mouse_0,source,Source scores,387,0,18.47657585144043,-15.434771537780762
gue_mouse_0,source,Source scores,388,0,12.236579895019531,-14.566137313842773
gue_mouse_0,source,Source scores,389,0,19.404376983642578,-8.835517883300781
gue_mouse_0,source,Source scores,390,1,20.659400939941406,1.5026627779006958
gue_mouse_0,source,Source scores,391,0,12.979294776916504,-13.785505294799805
gue_mouse_0,source,Source scores,392,0,12.247565269470215,-5.0787224769592285
gue_mouse_0,source,Source scores,393,1,-1.4983447790145874,1.7183860540390015
gue_mouse_0,source,Source scores,394,0,-3.9538276195526123,-3.1226279735565186
gue_mouse_0,source,Source scores,395,0,15.807642936706543,-9.926443099975586
gue_mouse_0,source,Source scores,396,1,-16.259607315063477,10.442920684814453
gue_mouse_0,source,Source scores,397,1,-1.2980717420578003,15.60173225402832
gue_mouse_0,source,Source scores,398,1,-7.2425103187561035,9.525186538696289
gue_mouse_0,source,Source scores,399,1,-12.341961860656738,12.097176551818848
gue_mouse_0,source,Source scores,400,1,-23.08539390563965,6.267342567443848
gue_mouse_0,source,Source scores,401,0,6.170684337615967,-12.297515869140625
gue_mouse_0,source,Source scores,402,1,17.49974822998047,-14.613335609436035
gue_mouse_0,source,Source scores,403,1,6.916807174682617,-5.388174533843994
gue_mouse_0,source,Source scores,404,1,-11.594864845275879,17.846147537231445
gue_mouse_0,source,Source scores,405,0,-16.054203033447266,5.4896674156188965
gue_mouse_0,source,Source scores,406,1,5.047234535217285,-14.515411376953125
gue_mouse_0,source,Source scores,407,1,-17.72207260131836,13.250328063964844
gue_mouse_0,source,Source scores,408,1,-12.86159896850586,12.426300048828125
gue_mouse_0,source,Source scores,409,1,-18.08757781982422,2.260983467102051
gue_mouse_0,source,Source scores,410,0,-4.722761154174805,-0.6602591872215271
gue_mouse_0,source,Source scores,411,1,-22.634258270263672,5.815494537353516
gue_mouse_0,source,Source scores,412,1,-17.466833114624023,4.874997138977051
gue_mouse_0,source,Source scores,413,1,14.61910629272461,-10.959639549255371
gue_mouse_0,source,Source scores,414,1,-18.760356903076172,19.733671188354492
gue_mouse_0,source,Source scores,415,1,-16.529827117919922,17.144865036010742
gue_mouse_0,source,Source scores,416,0,14.109801292419434,-2.608577251434326
gue_mouse_0,source,Source scores,417,0,14.055864334106445,3.179094076156616
gue_mouse_0,source,Source scores,418,1,-1.8431123495101929,16.22722816467285
gue_mouse_0,source,Source scores,419,1,-10.26565170288086,10.860922813415527
gue_mouse_0,source,Source scores,420,0,8.633749008178711,-12.514892578125
gue_mouse_0,source,Source scores,421,0,10.233624458312988,2.8063712120056152
gue_mouse_0,source,Source scores,422,1,9.62846565246582,6.864519119262695
gue_mouse_0,source,Source scores,423,0,16.56736183166504,0.3065359592437744
gue_mouse_0,source,Source scores,424,0,9.083564758300781,2.6531567573547363
gue_mouse_0,source,Source scores,425,0,9.721364974975586,-12.728418350219727
gue_mouse_0,source,Source scores,426,1,13.151726722717285,-3.2891921997070312
gue_mouse_0,source,Source scores,427,0,17.75331687927246,-12.652323722839355
gue_mouse_0,source,Source scores,428,0,20.28058433532715,-1.317258358001709
gue_mouse_0,source,Source scores,429,0,4.352806568145752,-5.2444329261779785
gue_mouse_0,source,Source scores,430,0,1.4954662322998047,-15.936532020568848
gue_mouse_0,source,Source scores,431,1,3.6959922313690186,6.497873306274414
gue_mouse_0,source,Source scores,432,0,1.9363535642623901,-1.4484000205993652
gue_mouse_0,source,Source scores,433,0,17.82527732849121,-1.0602413415908813
gue_mouse_0,source,Source scores,434,1,19.342538833618164,-13.924627304077148
gue_mouse_0,source,Source scores,435,1,-15.956457138061523,6.395873546600342
gue_mouse_0,source,Source scores,436,1,5.841555118560791,-17.522655487060547
gue_mouse_0,source,Source scores,437,1,-15.581758499145508,3.14780592918396
gue_mouse_0,source,Source scores,438,0,16.115196228027344,-12.981598854064941
gue_mouse_0,source,Source scores,439,1,0.16310755908489227,-14.601776123046875
gue_mouse_0,source,Source scores,440,0,12.083464622497559,-11.295312881469727
gue_mouse_0,source,Source scores,441,1,-17.390371322631836,10.202975273132324
gue_mouse_0,source,Source scores,442,1,-19.56610679626465,17.005847930908203
gue_mouse_0,source,Source scores,443,1,-19.394052505493164,11.001498222351074
gue_mouse_0,source,Source scores,444,0,22.253456115722656,-4.777677536010742
gue_mouse_0,source,Source scores,445,1,-13.286225318908691,10.890487670898438
gue_mouse_0,source,Source scores,446,0,9.878756523132324,6.203176975250244
gue_mouse_0,source,Source scores,447,0,10.965433120727539,-14.867323875427246
gue_mouse_0,source,Source scores,448,1,3.1629207134246826,-5.977194786071777
gue_mouse_0,source,Source scores,449,0,13.71423625946045,-11.759920120239258
gue_mouse_0,source,Source scores,450,1,-11.388396263122559,7.054769039154053
gue_mouse_0,source,Source scores,451,1,-22.092988967895508,5.230650424957275
gue_mouse_0,source,Source scores,452,0,12.97623348236084,-1.0417866706848145
gue_mouse_0,source,Source scores,453,0,15.290093421936035,-10.76092529296875
gue_mouse_0,source,Source scores,454,0,9.1304292678833,-17.973846435546875
gue_mouse_0,source,Source scores,455,1,-15.776576042175293,7.484631061553955
gue_mouse_0,source,Source scores,456,1,-9.045268058776855,2.4856767654418945
gue_mouse_0,source,Source scores,457,1,-22.44017219543457,12.9984130859375
gue_mouse_0,source,Source scores,458,1,-13.526511192321777,4.266202449798584
gue_mouse_0,source,Source scores,459,1,10.840065002441406,2.893127679824829
gue_mouse_0,source,Source scores,460,0,3.052103042602539,-5.8604817390441895
gue_mouse_0,source,Source scores,461,1,9.70590591430664,-17.090829849243164
gue_mouse_0,source,Source scores,462,0,13.934961318969727,-10.692203521728516
gue_mouse_0,source,Source scores,463,1,-16.422039031982422,10.994549751281738
gue_mouse_0,source,Source scores,464,0,15.963666915893555,-15.544684410095215
gue_mouse_0,source,Source scores,465,1,14.72563362121582,-14.9974365234375
gue_mouse_0,source,Source scores,466,1,17.162525177001953,-0.5163698792457581
gue_mouse_0,source,Source scores,467,1,-15.427576065063477,4.165444850921631
gue_mouse_0,source,Source scores,468,1,-24.07798194885254,16.115299224853516
gue_mouse_0,source,Source scores,469,1,-17.149446487426758,7.680403709411621
gue_mouse_0,source,Source scores,470,1,-5.060041427612305,13.403701782226562
gue_mouse_0,source,Source scores,471,1,10.532235145568848,-1.3313453197479248
gue_mouse_0,source,Source scores,472,0,14.732356071472168,-1.9197044372558594
gue_mouse_0,source,Source scores,473,0,-0.7125283479690552,16.280353546142578
gue_mouse_0,source,Source scores,474,0,-9.864418029785156,14.515666007995605
gue_mouse_0,source,Source scores,475,0,11.453360557556152,-7.179079532623291
gue_mouse_0,source,Source scores,476,1,-14.026421546936035,5.570409297943115
gue_mouse_0,source,Source scores,477,1,-15.154511451721191,12.651872634887695
gue_mouse_0,source,Source scores,478,0,14.496572494506836,-5.943831920623779
gue_mouse_0,source,Source scores,479,1,-15.522629737854004,2.1928272247314453
gue_mouse_0,source,Source scores,480,0,20.23465347290039,-15.862727165222168
gue_mouse_0,source,Source scores,481,0,3.956122398376465,-7.693170070648193
gue_mouse_0,source,Source scores,482,1,-11.35396957397461,8.763379096984863
gue_mouse_0,source,Source scores,483,0,21.131999969482422,-6.813297748565674
gue_mouse_0,source,Source scores,484,1,-0.4614414572715759,-11.122292518615723
gue_mouse_0,source,Source scores,485,0,10.827216148376465,-8.630415916442871
gue_mouse_0,source,Source scores,486,1,-16.6131649017334,11.648269653320312
gue_mouse_0,source,Source scores,487,1,11.784363746643066,3.586184501647949
gue_mouse_0,source,Source scores,488,0,10.140068054199219,-10.366878509521484
gue_mouse_0,source,Source scores,489,1,-13.012786865234375,13.68124008178711
gue_mouse_0,source,Source scores,490,0,6.088773250579834,-9.535825729370117
gue_mouse_0,source,Source scores,491,1,-11.791674613952637,8.916759490966797
gue_mouse_0,source,Source scores,492,0,-25.720521926879883,4.582376480102539
gue_mouse_0,source,Source scores,493,1,-19.167818069458008,9.797322273254395
gue_mouse_0,source,Source scores,494,1,-18.67555046081543,16.002338409423828
gue_mouse_0,source,Source scores,495,1,-4.669361114501953,7.164477348327637
gue_mouse_0,source,Source scores,496,0,-7.896326541900635,1.3919363021850586
gue_mouse_0,source,Source scores,497,1,-19.81097984313965,7.109123229980469
gue_mouse_0,source,Source scores,498,1,18.873964309692383,-12.140179634094238
gue_mouse_0,source,Source scores,499,0,21.333053588867188,-14.312286376953125
gue_mouse_0,source,Source scores,500,1,-20.299278259277344,2.6452975273132324
gue_mouse_0,source,Source scores,501,1,5.074621200561523,-1.4890618324279785
gue_mouse_0,source,Source scores,502,1,-17.468490600585938,7.400736331939697
gue_mouse_0,source,Source scores,503,1,21.291311264038086,-4.709142684936523
gue_mouse_0,source,Source scores,504,1,-15.506274223327637,10.920315742492676
gue_mouse_0,source,Source scores,505,1,-25.004724502563477,9.42044448852539
gue_mouse_0,source,Source scores,506,0,-3.913618803024292,9.969593048095703
gue_mouse_0,source,Source scores,507,0,-16.966188430786133,12.261137962341309
gue_mouse_0,source,Source scores,508,1,-12.314332962036133,14.046442985534668
gue_mouse_0,source,Source scores,509,0,-7.887152194976807,-1.8714687824249268
gue_mouse_0,source,Source scores,510,0,12.844220161437988,-11.781928062438965
gue_mouse_0,source,Source scores,511,0,9.18032169342041,-8.893458366394043
gue_mouse_0,source,Source scores,512,1,-12.959632873535156,16.413087844848633
gue_mouse_0,source,Source scores,513,0,2.738662004470825,0.3385879695415497
gue_mouse_0,source,Source scores,514,0,16.14904022216797,-9.119882583618164
gue_mouse_0,source,Source scores,515,1,20.102622985839844,-10.145362854003906
gue_mouse_0,source,Source scores,516,0,10.210931777954102,1.3012003898620605
gue_mouse_0,source,Source scores,517,1,-18.767404556274414,5.025938987731934
gue_mouse_0,source,Source scores,518,1,2.1438100337982178,-7.670048713684082
gue_mouse_0,source,Source scores,519,0,3.019144296646118,7.091688632965088
gue_mouse_0,source,Source scores,520,0,18.071443557739258,-10.102726936340332
gue_mouse_0,source,Source scores,521,0,6.310617446899414,-13.369443893432617
gue_mouse_0,source,Source scores,522,0,-17.76632308959961,4.996427059173584
gue_mouse_0,source,Source scores,523,0,19.00461769104004,-1.0207781791687012
gue_mouse_0,source,Source scores,524,0,-19.73217010498047,7.355175971984863
gue_mouse_0,source,Source scores,525,1,-14.08726978302002,19.037851333618164
gue_mouse_0,source,Source scores,526,0,15.785990715026855,-6.256833553314209
gue_mouse_0,source,Source scores,527,1,-19.75628662109375,12.93822956085205
gue_mouse_0,source,Source scores,528,0,12.78252124786377,-14.750777244567871
gue_mouse_0,source,Source scores,529,1,-6.1319684982299805,15.224885940551758
gue_mouse_0,source,Source scores,530,0,-14.00753116607666,-0.7303122282028198
gue_mouse_0,source,Source scores,531,0,16.37450408935547,-14.481081008911133
gue_mouse_0,source,Source scores,532,1,-4.732375621795654,8.469437599182129
gue_mouse_0,source,Source scores,533,1,2.882075071334839,5.123748779296875
gue_mouse_0,source,Source scores,534,1,5.4931817054748535,7.152612686157227
gue_mouse_0,source,Source scores,535,1,-7.499366283416748,15.111623764038086
gue_mouse_0,source,Source scores,536,0,16.798974990844727,-10.4509916305542
gue_mouse_0,source,Source scores,537,0,-3.515333414077759,-5.262193202972412
gue_mouse_0,source,Source scores,538,1,-14.534975051879883,12.057496070861816
gue_mouse_0,source,Source scores,539,0,-13.960765838623047,19.338747024536133
gue_mouse_0,source,Source scores,540,0,10.17517375946045,-20.14573097229004
gue_mouse_0,source,Source scores,541,0,7.441760540008545,-17.032106399536133
gue_mouse_0,source,Source scores,542,1,-15.430938720703125,11.06895637512207
gue_mouse_0,source,Source scores,543,0,15.712443351745605,-2.5974252223968506
gue_mouse_0,source,Source scores,544,0,15.325416564941406,-8.424751281738281
gue_mouse_0,source,Source scores,545,1,-13.144299507141113,9.552457809448242
gue_mouse_0,source,Source scores,546,0,18.48137855529785,-1.9881372451782227
gue_mouse_0,source,Source scores,547,1,-11.322701454162598,0.6595647931098938
gue_mouse_0,source,Source scores,548,1,-10.829346656799316,7.938475131988525
gue_mouse_0,source,Source scores,549,1,-10.313993453979492,15.86169719696045
gue_mouse_0,source,Source scores,550,1,-14.031039237976074,18.07290267944336
gue_mouse_0,source,Source scores,551,0,11.580904960632324,-13.430037498474121
gue_mouse_0,source,Source scores,552,1,-18.41820526123047,7.704144477844238
gue_mouse_0,source,Source scores,553,1,-14.584659576416016,17.83112335205078
gue_mouse_0,source,Source scores,554,0,6.778585433959961,-14.28956127166748
gue_mouse_0,source,Source scores,555,1,3.547551155090332,-7.65065860748291
gue_mouse_0,source,Source scores,556,1,-2.641397476196289,15.665945053100586
gue_mouse_0,source,Source scores,557,0,12.972500801086426,-4.224020004272461
gue_mouse_0,source,Source scores,558,0,-15.633130073547363,15.161273002624512
gue_mouse_0,source,Source scores,559,1,-8.204439163208008,-1.8598437309265137
gue_mouse_0,source,Source scores,560,1,-6.166601657867432,7.053666591644287
gue_mouse_0,source,Source scores,561,0,21.133743286132812,-1.6595712900161743
gue_mouse_0,source,Source scores,562,1,-18.231945037841797,12.476770401000977
gue_mouse_0,source,Source scores,563,0,-4.4064483642578125,-0.2474099099636078
gue_mouse_0,source,Source scores,564,1,-21.165409088134766,11.536023139953613
gue_mouse_0,source,Source scores,565,0,19.130491256713867,-8.604391098022461
gue_mouse_0,source,Source scores,566,1,-8.239869117736816,11.992575645446777
gue_mouse_0,source,Source scores,567,1,-4.302691459655762,13.395858764648438
gue_mouse_0,source,Source scores,568,1,-19.35375213623047,17.4610652923584
gue_mouse_0,source,Source scores,569,0,4.582962512969971,-17.044715881347656
gue_mouse_0,source,Source scores,570,0,14.747817039489746,-4.166214942932129
gue_mouse_0,source,Source scores,571,1,-8.123209953308105,19.799917221069336
gue_mouse_0,source,Source scores,572,1,-12.889833450317383,2.6201634407043457
gue_mouse_0,source,Source scores,573,0,9.091204643249512,-4.320410251617432
gue_mouse_0,source,Source scores,574,0,8.436918258666992,-11.581677436828613
gue_mouse_0,source,Source scores,575,1,-7.8486809730529785,19.36263084411621
gue_mouse_0,source,Source scores,576,0,-10.52186107635498,0.014247873798012733
gue_mouse_0,source,Source scores,577,0,-1.4013482332229614,-16.589168548583984
gue_mouse_0,source,Source scores,578,1,-10.256830215454102,15.774776458740234
gue_mouse_0,source,Source scores,579,1,-19.354991912841797,7.812645435333252
gue_mouse_0,source,Source scores,580,1,-14.674044609069824,10.990769386291504
gue_mouse_0,source,Source scores,581,1,6.107138633728027,-8.550795555114746
gue_mouse_0,source,Source scores,582,1,21.749563217163086,-11.741059303283691
gue_mouse_0,source,Source scores,583,1,-22.58478546142578,4.397115230560303
gue_mouse_0,source,Source scores,584,0,16.764432907104492,-7.700654029846191
gue_mouse_0,source,Source scores,585,0,11.44250774383545,-18.997587203979492
